phone_number,is_valid_phone
7427945589406680    ,FALSE
7574466397908380    ,FALSE
4681666609376680    ,FALSE
8750035427910830    ,FALSE
5358065096029650    ,FALSE
3152329401650290    ,FALSE
8671085150563720    ,FALSE
8496741925298040    ,FALSE
4415003649898910    ,FALSE
2827701132137600    ,FALSE
8539126595182920    ,FALSE
6489420288629260    ,FALSE
6928714324507540    ,FALSE
2630218327507490    ,FALSE
2967875780765940    ,FALSE
6040465992287730    ,FALSE
7320866603190170    ,FALSE
7127969540973620    ,FALSE
2488173928065380    ,FALSE
2030676113607610    ,FALSE
2219964418405880    ,FALSE
7894032923972110    ,FALSE
7834961146487680    ,FALSE
6195757967908600    ,FALSE
4788440636667720    ,FALSE
4158817460427390    ,FALSE
9887029608653900    ,FALSE
6847311425794440    ,FALSE
3264767225637710    ,FALSE
4026198514688630    ,FALSE
7576913801408160    ,FALSE
8340083040475590    ,FALSE
8525680710773210    ,FALSE
9164224013365920    ,FALSE
9868724608023880    ,FALSE
3962649761198900    ,FALSE
7803986590922730    ,FALSE
5721695715465640    ,FALSE
6640283989469130    ,FALSE
5792837933188010    ,FALSE
2791571194295850    ,FALSE
5470588809346410    ,FALSE
2330123990592640    ,FALSE
7220583988073240    ,FALSE
5273446468124830    ,FALSE
5883711983557050    ,FALSE
3676180268267220    ,FALSE
5282000621138300    ,FALSE
5076128022792440    ,FALSE
3949071166162650    ,FALSE
3477816817198160    ,FALSE
4974240130353420    ,FALSE
3441090636249240    ,FALSE
2808922748910270    ,FALSE
7635941888223170    ,FALSE
1792584614894080    ,FALSE
9373759891729050    ,FALSE
9022009142689300    ,FALSE
7549699749894590    ,FALSE
4993682477503520    ,FALSE
1788545402146700    ,FALSE
5715084850167860    ,FALSE
6890266675139460    ,FALSE
3382863734503600    ,FALSE
7733118156309710    ,FALSE
1857630273223520    ,FALSE
4261770323077950    ,FALSE
1422714078416530    ,FALSE
9455583590771820    ,FALSE
6051781755352390    ,FALSE
5649689817492440    ,FALSE
3989155810017810    ,FALSE
4722098494975830    ,FALSE
7531167775264360    ,FALSE
7811848932685730    ,FALSE
1346747861285060    ,FALSE
1762233588482380    ,FALSE
5124910912677190    ,FALSE
6005512862327150    ,FALSE
5101628606024960    ,FALSE
8380917030691740    ,FALSE
6583462097872390    ,FALSE
2467036510496500    ,FALSE
9636830686520730    ,FALSE
4832110439515250    ,FALSE
9649209665959120    ,FALSE
1992495168824460    ,FALSE
7445254257831100    ,FALSE
3077329006791740    ,FALSE
8233699536703010    ,FALSE
8972436009408870    ,FALSE
8436141119335830    ,FALSE
8692564428994770    ,FALSE
5404717063771190    ,FALSE
9805300163883620    ,FALSE
6751652881333560    ,FALSE
7626990083468210    ,FALSE
9866843192677890    ,FALSE
6892973668863750    ,FALSE
5541084586338590    ,FALSE
9735724397110480    ,FALSE
9178772047894640    ,FALSE
8751086456849770    ,FALSE
5609240228308040    ,FALSE
7973629583704250    ,FALSE
4513641279905340    ,FALSE
7150478703087810    ,FALSE
7155375731909100    ,FALSE
8441692355994510    ,FALSE
1810093757314670    ,FALSE
5204943290553030    ,FALSE
6725342724441850    ,FALSE
5017177026079700    ,FALSE
5952663197735710    ,FALSE
5303145431822270    ,FALSE
4496217644918780    ,FALSE
9302386661874760    ,FALSE
6267693015002550    ,FALSE
7751145041707900    ,FALSE
7050376758473980    ,FALSE
6466108208202300    ,FALSE
2340776199967380    ,FALSE
6736500497089720    ,FALSE
7318439422375660    ,FALSE
4746028762983110    ,FALSE
4012590485525850    ,FALSE
5030601399606750    ,FALSE
7229537360877440    ,FALSE
8181535736656370    ,FALSE
4718099074786900    ,FALSE
5262449844168280    ,FALSE
8249171813610690    ,FALSE
5721828396858990    ,FALSE
1448379737192730    ,FALSE
9458741518652480    ,FALSE
8182305780090310    ,FALSE
3925869032919550    ,FALSE
3036737417466440    ,FALSE
9505088927263700    ,FALSE
7735624748436810    ,FALSE
3132725492267330    ,FALSE
6233280323573210    ,FALSE
1917783208821270    ,FALSE
7368749097557120    ,FALSE
4939141400585550    ,FALSE
7566515784338960    ,FALSE
9909906428616010    ,FALSE
9638260358561480    ,FALSE
3322353362271900    ,FALSE
4200248055022030    ,FALSE
4984996288944400    ,FALSE
1243974393394690    ,FALSE
2069367088851680    ,FALSE
4971792401357490    ,FALSE
1921740828518780    ,FALSE
1419397109956980    ,FALSE
6018456809121990    ,FALSE
5153659966423290    ,FALSE
2454859284140530    ,FALSE
8183788838333160    ,FALSE
5854062940935130    ,FALSE
4864497724985400    ,FALSE
9806888669329790    ,FALSE
6539787164442200    ,FALSE
5710588992784170    ,FALSE
2124992805624160    ,FALSE
3386834032765860    ,FALSE
5553971359603240    ,FALSE
7227229749790980    ,FALSE
6490932625254740    ,FALSE
6626627536032410    ,FALSE
6349465241015850    ,FALSE
3943722374181550    ,FALSE
3515596256667840    ,FALSE
5149310976068600    ,FALSE
9028240199399950    ,FALSE
7808657056653280    ,FALSE
1243400489706230    ,FALSE
8435437994255620    ,FALSE
3296617383849630    ,FALSE
5701937312640180    ,FALSE
3776101715359540    ,FALSE
9437631184043830    ,FALSE
7195355932344180    ,FALSE
8006515575861680    ,FALSE
6405152160361420    ,FALSE
6925835621416800    ,FALSE
1867576746372440    ,FALSE
5470317123342300    ,FALSE
3001713324544710    ,FALSE
6142473890732390    ,FALSE
8539352001941080    ,FALSE
1631177827764800    ,FALSE
3878071988930230    ,FALSE
4287368934652790    ,FALSE
4703051350114130    ,FALSE
7282085490790850    ,FALSE
2217348859504750    ,FALSE
3176197018506850    ,FALSE
7538978173168280    ,FALSE
5919775901268950    ,FALSE
2423902393507470    ,FALSE
1884203632973130    ,FALSE
4719087491325740    ,FALSE
9089261608837380    ,FALSE
6783321144803480    ,FALSE
7406752237793330    ,FALSE
6680444247385240    ,FALSE
9867209927025420    ,FALSE
1654164285374920    ,FALSE
8896280965487500    ,FALSE
3169625917602270    ,FALSE
6570984346331120    ,FALSE
6716867182250330    ,FALSE
4948080820623580    ,FALSE
7745532384429870    ,FALSE
5172521248000870    ,FALSE
8259258558866480    ,FALSE
3457413772112940    ,FALSE
7718526241239420    ,FALSE
9019988097265910    ,FALSE
2004635990591740    ,FALSE
8054957707952550    ,FALSE
4762105304496530    ,FALSE
7375076200586850    ,FALSE
1542879284478220    ,FALSE
5232456587264480    ,FALSE
7573594156902760    ,FALSE
1605765595552940    ,FALSE
5279077274352890    ,FALSE
2974333245265660    ,FALSE
8252029431997570    ,FALSE
9560452374187650    ,FALSE
9637303946702180    ,FALSE
8638104422118020    ,FALSE
3303019127136070    ,FALSE
2040519383808830    ,FALSE
8164383725376950    ,FALSE
5674718329640710    ,FALSE
7360839442191940    ,FALSE
8016334401218060    ,FALSE
1174282845851560    ,FALSE
6940306159599720    ,FALSE
7626779575185770    ,FALSE
8243518730369170    ,FALSE
5337422508699770    ,FALSE
7056076777453560    ,FALSE
9941813554227180    ,FALSE
6930334436892430    ,FALSE
9288288526013540    ,FALSE
8723344573577750    ,FALSE
3165682310665730    ,FALSE
7114621102159320    ,FALSE
5847631821367850    ,FALSE
3693617645861620    ,FALSE
2575140589531680    ,FALSE
8899278389871800    ,FALSE
9935099380594750    ,FALSE
5741840999203680    ,FALSE
6197561405189080    ,FALSE
7944872038125140    ,FALSE
7416420916840390    ,FALSE
3290888562249520    ,FALSE
4981085700061720    ,FALSE
1636583239282970    ,FALSE
2575629173044700    ,FALSE
1406044121096220    ,FALSE
5013764823332280    ,FALSE
1906315353511950    ,FALSE
9170380080431660    ,FALSE
3397194998506100    ,FALSE
6773034443396320    ,FALSE
1183215055242910    ,FALSE
7072318386929200    ,FALSE
2036538601470390    ,FALSE
7280915467334930    ,FALSE
6542708505211780    ,FALSE
4279021138210360    ,FALSE
2965347448373510    ,FALSE
1280414494613250    ,FALSE
9834561514972750    ,FALSE
2647214809283480    ,FALSE
9502160193330920    ,FALSE
7217911328799560    ,FALSE
8908836441491170    ,FALSE
4228991804072770    ,FALSE
4945155620502110    ,FALSE
3844476393270370    ,FALSE
6552210048004110    ,FALSE
9201376623982470    ,FALSE
7337631546605450    ,FALSE
1816700494013650    ,FALSE
9963962751874860    ,FALSE
7918884450992860    ,FALSE
4652934156033620    ,FALSE
5910726311411760    ,FALSE
3157770977142110    ,FALSE
3238109240343390    ,FALSE
8716298180289540    ,FALSE
8354405607019050    ,FALSE
3677819945079900    ,FALSE
1926010795025280    ,FALSE
3165500274539230    ,FALSE
5512119536092470    ,FALSE
4263839449687660    ,FALSE
1518462250000270    ,FALSE
1729653683580630    ,FALSE
3595229570335630    ,FALSE
7587900311830440    ,FALSE
6055183193531460    ,FALSE
7659750148464440    ,FALSE
6505352707843420    ,FALSE
9206153783230620    ,FALSE
4378067519873240    ,FALSE
5206717192835290    ,FALSE
8602988983600670    ,FALSE
5563733514129540    ,FALSE
2085732010486130    ,FALSE
4098060748391370    ,FALSE
9644854755218940    ,FALSE
1649685880227530    ,FALSE
3580890972091280    ,FALSE
1171285119082220    ,FALSE
7328680839204440    ,FALSE
2752441260970790    ,FALSE
3240108631190780    ,FALSE
7784065984038940    ,FALSE
1983698666156220    ,FALSE
6597110897210770    ,FALSE
8683896847937070    ,FALSE
8384454714058120    ,FALSE
6408873546589210    ,FALSE
7837304717623760    ,FALSE
3217501671079520    ,FALSE
9141016824828420    ,FALSE
4596931572705330    ,FALSE
2981990084886420    ,FALSE
8556130600756650    ,FALSE
5830971776874420    ,FALSE
2190969454091650    ,FALSE
1337906116940710    ,FALSE
5478277988686540    ,FALSE
3491443423494650    ,FALSE
1649466787261600    ,FALSE
2159880590929370    ,FALSE
6830216862162720    ,FALSE
6026628129721560    ,FALSE
7558114573520540    ,FALSE
8679485624237530    ,FALSE
2762187938164150    ,FALSE
9852739414387690    ,FALSE
6973715093828410    ,FALSE
2610072877637140    ,FALSE
3777131519350490    ,FALSE
8470787737485850    ,FALSE
4535795179327230    ,FALSE
4679259107049610    ,FALSE
2662809962671530    ,FALSE
2905436560146410    ,FALSE
8194372206882520    ,FALSE
2087647938660810    ,FALSE
4666068975124620    ,FALSE
6489236484773750    ,FALSE
5578844000711880    ,FALSE
4805331311057090    ,FALSE
3514659535980650    ,FALSE
6009402249839940    ,FALSE
7681096366389470    ,FALSE
4932025051250350    ,FALSE
5206222301286700    ,FALSE
2118747870330280    ,FALSE
9758389777670220    ,FALSE
8721894901933570    ,FALSE
7569992425393330    ,FALSE
9257217254007500    ,FALSE
5952677732497690    ,FALSE
2651069786710600    ,FALSE
7665678727789020    ,FALSE
7271828474203740    ,FALSE
2551894131537860    ,FALSE
8325698481429580    ,FALSE
1755406673318260    ,FALSE
7375050185882450    ,FALSE
8504523301056170    ,FALSE
7746860395253550    ,FALSE
6793048895856310    ,FALSE
7839091353785010    ,FALSE
2543851028083660    ,FALSE
5464845453774820    ,FALSE
3218938512535160    ,FALSE
2900804618082580    ,FALSE
8733930616256880    ,FALSE
7605492580657900    ,FALSE
1118281746058340    ,FALSE
4544359996505980    ,FALSE
7008967795756210    ,FALSE
1935926741007090    ,FALSE
7934707769507550    ,FALSE
7816142460122000    ,FALSE
5456636099699240    ,FALSE
7388816390473190    ,FALSE
5237780135061550    ,FALSE
4143150597535860    ,FALSE
6716954606829870    ,FALSE
6219658100162520    ,FALSE
6352781607093220    ,FALSE
9725368470455870    ,FALSE
4871300627457310    ,FALSE
4291143152852910    ,FALSE
7223689786468640    ,FALSE
7368010595199000    ,FALSE
2124726792491870    ,FALSE
2917861564590240    ,FALSE
7164991820885650    ,FALSE
2736415910518050    ,FALSE
6466671696942680    ,FALSE
4740561770143320    ,FALSE
2324957596981940    ,FALSE
7665392371241660    ,FALSE
7121232389271490    ,FALSE
7071549847156840    ,FALSE
3843673979138880    ,FALSE
8916945988982820    ,FALSE
5280665380606020    ,FALSE
8264653686264580    ,FALSE
9686427224989920    ,FALSE
6617792465973400    ,FALSE
3076449426468240    ,FALSE
5646015455685730    ,FALSE
5114338395709690    ,FALSE
7421506744877480    ,FALSE
3280312223333340    ,FALSE
8607707067581540    ,FALSE
7588842608329280    ,FALSE
8024461765017190    ,FALSE
5020546380256830    ,FALSE
7177009108908450    ,FALSE
7673577317680940    ,FALSE
4634809285788680    ,FALSE
3030763220773260    ,FALSE
2791297956031340    ,FALSE
2013769315933530    ,FALSE
5650963823522340    ,FALSE
2355336550240090    ,FALSE
7779735820449310    ,FALSE
1525447737371200    ,FALSE
2907390166788540    ,FALSE
1507236673618260    ,FALSE
7228564192030910    ,FALSE
1545043642636600    ,FALSE
8616495740191160    ,FALSE
1128449097921870    ,FALSE
9376610496319040    ,FALSE
9588413918360320    ,FALSE
1251417310785080    ,FALSE
2350210054944610    ,FALSE
7321576242822770    ,FALSE
4392463847121820    ,FALSE
7507114354631080    ,FALSE
3954115272974670    ,FALSE
6270190437583280    ,FALSE
1979051805929840    ,FALSE
1371482174770660    ,FALSE
7113944360644320    ,FALSE
8718054921300580    ,FALSE
4057859534850810    ,FALSE
9337515004287720    ,FALSE
9624736931545880    ,FALSE
4112944846071120    ,FALSE
4928626735661550    ,FALSE
7794600683699080    ,FALSE
7454192649408230    ,FALSE
6685974786665840    ,FALSE
5442544352124010    ,FALSE
4513412913012620    ,FALSE
6765936364231450    ,FALSE
2781020650951800    ,FALSE
1562954596707860    ,FALSE
7086103369863170    ,FALSE
2035128674002680    ,FALSE
1779121782372590    ,FALSE
4707215363467370    ,FALSE
9481293578226500    ,FALSE
7067723520984710    ,FALSE
1468975955320040    ,FALSE
3432045564082880    ,FALSE
5531672756846950    ,FALSE
1797649672110750    ,FALSE
8954592985669010    ,FALSE
4280883114362820    ,FALSE
2792355047131610    ,FALSE
7261440508444880    ,FALSE
3127317452455070    ,FALSE
1614500475096900    ,FALSE
4593770365720300    ,FALSE
4044032552948550    ,FALSE
9727621579104850    ,FALSE
3279345285991490    ,FALSE
4670199661064290    ,FALSE
3746926451909440    ,FALSE
3840600011127080    ,FALSE
4882069519189670    ,FALSE
9523643041496390    ,FALSE
5998430138414910    ,FALSE
7468148659929040    ,FALSE
1917265168899950    ,FALSE
7386596807103420    ,FALSE
7291475964335320    ,FALSE
5754945103926950    ,FALSE
2278937571218780    ,FALSE
6132825562486030    ,FALSE
9773637810351450    ,FALSE
3364575856737730    ,FALSE
6776618328596850    ,FALSE
8844673363479120    ,FALSE
4019902151091430    ,FALSE
5000704896049030    ,FALSE
6593518401048670    ,FALSE
7211590334252360    ,FALSE
9240861146809110    ,FALSE
5923545618963970    ,FALSE
1721569679330850    ,FALSE
6110824885699820    ,FALSE
1951035076950640    ,FALSE
5854652306660310    ,FALSE
8875364932830080    ,FALSE
9406970350204560    ,FALSE
5672342794364110    ,FALSE
7831474141883210    ,FALSE
7999404059380100    ,FALSE
5995505267641880    ,FALSE
7423291449315920    ,FALSE
7917361347131980    ,FALSE
6607336118436350    ,FALSE
4056771702543950    ,FALSE
2381480842442150    ,FALSE
1761692329479340    ,FALSE
4814701396150450    ,FALSE
9011799703797860    ,FALSE
6978040129787480    ,FALSE
3890917382503220    ,FALSE
2527034774707860    ,FALSE
7018655147886850    ,FALSE
3574321156001890    ,FALSE
5791966018108880    ,FALSE
2041100328362690    ,FALSE
6700725872716640    ,FALSE
1243780820617370    ,FALSE
2235488602230680    ,FALSE
6578068809634380    ,FALSE
2215014839641850    ,FALSE
4340619162838750    ,FALSE
7247352198178810    ,FALSE
1820610024810600    ,FALSE
3285176237413990    ,FALSE
7771425988484210    ,FALSE
7006598046969090    ,FALSE
1142142057220230    ,FALSE
9491368988849930    ,FALSE
1685927135208950    ,FALSE
8092200820628080    ,FALSE
5568256875496630    ,FALSE
3419552715193180    ,FALSE
4980142560251560    ,FALSE
9816658322657120    ,FALSE
3519240403962620    ,FALSE
6375994070815820    ,FALSE
7939587292183650    ,FALSE
2955619791601680    ,FALSE
6185840364243160    ,FALSE
1461797371160890    ,FALSE
6918396373111990    ,FALSE
1128429070212760    ,FALSE
3187929996847350    ,FALSE
4700925554981180    ,FALSE
9284275957003980    ,FALSE
2976702864889880    ,FALSE
7155808232784700    ,FALSE
9315449400608140    ,FALSE
1354064632305710    ,FALSE
9944516964727380    ,FALSE
3774836924421020    ,FALSE
8312280516770430    ,FALSE
4366914995454960    ,FALSE
2425451680719160    ,FALSE
5717432248085940    ,FALSE
1213447994879720    ,FALSE
7451862430969490    ,FALSE
8186875081435180    ,FALSE
4141041429313310    ,FALSE
9389443863807530    ,FALSE
6291329888101770    ,FALSE
2402195137708270    ,FALSE
7450755297765860    ,FALSE
5324908679531390    ,FALSE
1457260469035780    ,FALSE
5230476562885150    ,FALSE
1219764953741510    ,FALSE
2490830434395720    ,FALSE
9156854237512340    ,FALSE
5078846808812480    ,FALSE
9243691873388340    ,FALSE
6671558122033190    ,FALSE
1691891585709250    ,FALSE
8936696187455770    ,FALSE
6431992476972560    ,FALSE
5772999158945460    ,FALSE
7284672679396130    ,FALSE
1885741614563280    ,FALSE
1416789742308030    ,FALSE
3302766311511900    ,FALSE
2085379048508880    ,FALSE
1289788805528490    ,FALSE
9696068657014690    ,FALSE
7799912272634610    ,FALSE
6493450963832190    ,FALSE
4193510412428650    ,FALSE
8233609503336470    ,FALSE
3592926949602390    ,FALSE
9133131638105620    ,FALSE
4690402279774570    ,FALSE
8872756902744000    ,FALSE
8169212501828160    ,FALSE
9171064777772130    ,FALSE
1900562601585880    ,FALSE
5596577047398990    ,FALSE
5121350615803650    ,FALSE
4076244975877360    ,FALSE
9416696688267920    ,FALSE
8255701646717020    ,FALSE
6007561790700410    ,FALSE
9024191208095740    ,FALSE
4074487630478140    ,FALSE
4112653052738250    ,FALSE
4572815657061690    ,FALSE
8225951741118340    ,FALSE
6416666462774480    ,FALSE
7506549458294640    ,FALSE
3686006418825150    ,FALSE
5351699642596770    ,FALSE
3001744159596210    ,FALSE
8867872132915750    ,FALSE
8006482174573830    ,FALSE
7875410536111600    ,FALSE
8919259598089600    ,FALSE
8862159816764760    ,FALSE
7995103023788820    ,FALSE
8343273391363090    ,FALSE
5586528087514070    ,FALSE
8844708268308100    ,FALSE
8093848347537540    ,FALSE
7287468098468430    ,FALSE
5398675520345050    ,FALSE
3384249776707410    ,FALSE
2991316769751630    ,FALSE
5177748847923600    ,FALSE
2098952699162980    ,FALSE
9211499438669610    ,FALSE
4585329799552840    ,FALSE
8703997279577590    ,FALSE
4993076794475180    ,FALSE
5013829264825650    ,FALSE
3748409267954360    ,FALSE
7025227246566730    ,FALSE
8564051519065280    ,FALSE
4652403609581560    ,FALSE
5636090729768490    ,FALSE
6130297917041170    ,FALSE
8484079009546370    ,FALSE
5358882798386340    ,FALSE
7060658890519870    ,FALSE
8036088693135270    ,FALSE
7993869820734340    ,FALSE
6789499668750630    ,FALSE
5579880117701250    ,FALSE
4371099003867770    ,FALSE
1721867483812280    ,FALSE
3952706649787380    ,FALSE
6208215312868670    ,FALSE
4385317402806560    ,FALSE
6346768595239240    ,FALSE
2027412981743550    ,FALSE
6770563716505460    ,FALSE
8802173305939560    ,FALSE
7058959809331090    ,FALSE
7568682555672110    ,FALSE
51383853031497000    ,FALSE
30373718825414800    ,FALSE
66332813645482100    ,FALSE
99240060509004100    ,FALSE
91582902362080500    ,FALSE
94136031271368400    ,FALSE
88920255321706100    ,FALSE
17476669999805400    ,FALSE
37596668902024900    ,FALSE
81305049340580800    ,FALSE
50915493597836300    ,FALSE
60668904385203300    ,FALSE
78048247688007800    ,FALSE
75079263638205300    ,FALSE
44383997476856800    ,FALSE
31993414189370100    ,FALSE
60421976250232300    ,FALSE
53036836092942700    ,FALSE
14043945855647200    ,FALSE
95269049269700500    ,FALSE
14683274415034200    ,FALSE
29039919136574000    ,FALSE
64262876854231900    ,FALSE
11550441605064200    ,FALSE
77959858686863800    ,FALSE
59686554311061200    ,FALSE
37948708716111200    ,FALSE
82306918259182300    ,FALSE
50032732398413400    ,FALSE
36087005467099500    ,FALSE
27454024690218200    ,FALSE
29120504376519800    ,FALSE
69906478690144100    ,FALSE
66564030747465000    ,FALSE
53248641800768000    ,FALSE
64249112475050500    ,FALSE
28897996577109900    ,FALSE
62651987075628900    ,FALSE
65221408290038700    ,FALSE
33816208680063200    ,FALSE
59484924358609300    ,FALSE
55901588824625800    ,FALSE
95294312992733800    ,FALSE
89724815756862100    ,FALSE
32901256125121100    ,FALSE
39150702170813200    ,FALSE
30391823969692300    ,FALSE
12144371181606600    ,FALSE
43915006343068800    ,FALSE
45260976250495300    ,FALSE
91590807326867700    ,FALSE
89471513024817000    ,FALSE
19225392294810500    ,FALSE
14838888210608300    ,FALSE
26788037824788400    ,FALSE
52152898265715000    ,FALSE
45998824059630900    ,FALSE
74529292527566600    ,FALSE
49685317385366400    ,FALSE
69831907697397800    ,FALSE
85490241313041400    ,FALSE
19061853358738100    ,FALSE
97122115818496500    ,FALSE
59825257198872800    ,FALSE
30624339206295700    ,FALSE
65242363295596100    ,FALSE
20547112920407600    ,FALSE
39842410481113000    ,FALSE
34530196895317200    ,FALSE
83354998709995600    ,FALSE
26107779140297800    ,FALSE
84031463696086300    ,FALSE
25524613909042800    ,FALSE
33403785942755300    ,FALSE
93664270343795000    ,FALSE
32411737423022900    ,FALSE
15153960748082100    ,FALSE
28012177355303800    ,FALSE
17634576507732800    ,FALSE
27853865560431900    ,FALSE
84855239222046400    ,FALSE
64752386746340400    ,FALSE
89404726019977900    ,FALSE
12536441383554900    ,FALSE
40244129002276300    ,FALSE
59399000013940800    ,FALSE
75817564974722700    ,FALSE
76929413954012300    ,FALSE
41600822562417400    ,FALSE
84375611603346900    ,FALSE
60153173485978600    ,FALSE
96202111576904800    ,FALSE
93258250108027100    ,FALSE
68888548680398500    ,FALSE
77389987004304500    ,FALSE
69695638018062900    ,FALSE
99389503814801300    ,FALSE
97397995141727900    ,FALSE
96269052497020600    ,FALSE
78942384800396400    ,FALSE
31816906198617700    ,FALSE
50445371133983000    ,FALSE
41283147620462700    ,FALSE
59982960414316100    ,FALSE
62538107013089200    ,FALSE
20193918423519500    ,FALSE
81659881639371600    ,FALSE
95423857153880600    ,FALSE
49933405292869700    ,FALSE
21984476745042200    ,FALSE
42705157957954100    ,FALSE
36774221523804700    ,FALSE
52090509663284600    ,FALSE
76632420515253300    ,FALSE
19880838381609800    ,FALSE
86899058974431000    ,FALSE
27527430504047300    ,FALSE
57954084987375600    ,FALSE
22501750650883900    ,FALSE
62552452582412000    ,FALSE
22744577733995800    ,FALSE
25927242242923500    ,FALSE
12303052698259600    ,FALSE
65825913321029000    ,FALSE
21812766813693600    ,FALSE
41843636774802700    ,FALSE
30045195090384900    ,FALSE
62628365533357600    ,FALSE
94428448470963800    ,FALSE
36575973877015700    ,FALSE
15908330011551700    ,FALSE
71327219985279100    ,FALSE
24917191965267100    ,FALSE
53743403028662400    ,FALSE
95598638516489800    ,FALSE
26749698630265400    ,FALSE
27782238640424700    ,FALSE
68196502682679300    ,FALSE
87699832240468000    ,FALSE
53577172856427600    ,FALSE
76670162845184600    ,FALSE
11266420266567300    ,FALSE
60288055808221900    ,FALSE
43819508883477800    ,FALSE
75853955881233000    ,FALSE
19989139569788600    ,FALSE
53336811402186400    ,FALSE
45005637502029500    ,FALSE
27506705857752000    ,FALSE
45480496299832300    ,FALSE
59866347485476400    ,FALSE
18332750272737300    ,FALSE
75472416782051400    ,FALSE
18377660235233700    ,FALSE
63900529817066100    ,FALSE
40607204346626000    ,FALSE
56847151928921900    ,FALSE
97928084103499300    ,FALSE
31786769186030000    ,FALSE
20345106716859400    ,FALSE
35517364945405700    ,FALSE
46767750722626400    ,FALSE
22407078573212800    ,FALSE
78302085694515700    ,FALSE
84871433069878800    ,FALSE
14733453236934800    ,FALSE
18552095156782500    ,FALSE
44231894445625200    ,FALSE
74024092529705300    ,FALSE
29979193017946000    ,FALSE
38846359669170400    ,FALSE
87282341325835900    ,FALSE
94136724949755800    ,FALSE
61862151170875200    ,FALSE
36195597587316300    ,FALSE
41637049280272500    ,FALSE
50207427804656000    ,FALSE
61252998025420500    ,FALSE
84674337110740000    ,FALSE
72960687207770100    ,FALSE
81685623813130600    ,FALSE
86670213266253600    ,FALSE
83943135966130600    ,FALSE
77894478343105900    ,FALSE
49260372576766300    ,FALSE
31241473269434500    ,FALSE
95110104934236900    ,FALSE
27592804654366800    ,FALSE
49919270698993500    ,FALSE
19263640865744200    ,FALSE
46738919148814000    ,FALSE
14670254382416400    ,FALSE
27470392289673800    ,FALSE
99536896757905900    ,FALSE
69338907980638400    ,FALSE
57056605101307900    ,FALSE
13358902557623400    ,FALSE
57486354381162800    ,FALSE
81286810403701900    ,FALSE
36633488293709700    ,FALSE
61197798043008500    ,FALSE
54119086776041600    ,FALSE
65066479884334000    ,FALSE
52196694421689500    ,FALSE
24049284265876200    ,FALSE
26962834461686700    ,FALSE
54612755467315200    ,FALSE
53625916849336900    ,FALSE
45518948545134500    ,FALSE
70959689305000600    ,FALSE
59453266955728200    ,FALSE
34993584814335000    ,FALSE
82548668640451800    ,FALSE
25728255515122400    ,FALSE
19474949507899200    ,FALSE
28422257956849800    ,FALSE
52957317645546800    ,FALSE
46862578733348200    ,FALSE
34117101625718500    ,FALSE
49875589739095800    ,FALSE
44350558052306500    ,FALSE
30645877025505600    ,FALSE
85693022996123600    ,FALSE
37990232084555300    ,FALSE
76445921557934900    ,FALSE
69236677136971600    ,FALSE
17109103647364200    ,FALSE
13571531991573900    ,FALSE
50121079256152800    ,FALSE
23867251031929700    ,FALSE
96264203829661800    ,FALSE
74476438806733100    ,FALSE
57991982722816800    ,FALSE
65306059178975600    ,FALSE
13841990531281200    ,FALSE
91900532977881500    ,FALSE
51897708955634200    ,FALSE
80957977797669100    ,FALSE
43900963289534800    ,FALSE
24700653986684000    ,FALSE
24749171734953900    ,FALSE
65185551960120500    ,FALSE
76625266212514400    ,FALSE
99756145684652200    ,FALSE
79539583123756300    ,FALSE
59503862995697300    ,FALSE
49314426587732800    ,FALSE
71377173485164700    ,FALSE
41216984129617000    ,FALSE
60839948519729500    ,FALSE
29652633834560400    ,FALSE
12985706932014000    ,FALSE
30489879206420500    ,FALSE
59916001490543700    ,FALSE
41036578212811100    ,FALSE
75403906729048200    ,FALSE
80663138252335400    ,FALSE
48304498433283500    ,FALSE
39999152506997400    ,FALSE
17718738917406100    ,FALSE
71372444813788900    ,FALSE
17203127690906300    ,FALSE
15715682132171300    ,FALSE
73619618579158600    ,FALSE
62497787081954400    ,FALSE
23717025863973100    ,FALSE
48989721960497500    ,FALSE
77656483045468700    ,FALSE
54521382270502900    ,FALSE
35668790615304900    ,FALSE
11500442685080700    ,FALSE
98869302928005000    ,FALSE
35039014996933300    ,FALSE
30443038846903600    ,FALSE
23859789777160200    ,FALSE
90651324346427600    ,FALSE
71622549145455500    ,FALSE
82584303818556600    ,FALSE
27539154575174200    ,FALSE
91266266568527800    ,FALSE
33375469555899300    ,FALSE
84491553777021100    ,FALSE
35347449768511600    ,FALSE
57152976454801200    ,FALSE
92257332901042000    ,FALSE
18185277841431200    ,FALSE
72374842175063100    ,FALSE
27701603324426200    ,FALSE
89671913278494100    ,FALSE
44523282154349600    ,FALSE
33003502614219200    ,FALSE
57557206970276700    ,FALSE
59345449719569600    ,FALSE
77700751578714000    ,FALSE
69489132156816300    ,FALSE
91588530407927900    ,FALSE
48313643595665000    ,FALSE
72415830197278700    ,FALSE
46080150585771200    ,FALSE
43775435895592300    ,FALSE
65161434759233400    ,FALSE
58737082886929200    ,FALSE
75376045340272500    ,FALSE
38056539221229700    ,FALSE
47101455249462900    ,FALSE
82668071696035900    ,FALSE
98314733491043500    ,FALSE
40979428170583300    ,FALSE
59140505038812200    ,FALSE
11166488286861600    ,FALSE
67838317241028700    ,FALSE
42076310608337500    ,FALSE
93863048475861100    ,FALSE
