email,is_valid_email
Russellblushing@bol.com.br,TRUE
Russellcrazy@ymail.com,TRUE
Russellcute@aim.com,TRUE
Russelldark@aliceadsl.fr,TRUE
Russelldefiant@live.fr,TRUE
Russellencouraging@gmail.com,TRUE
Russellgrotesque@hotmail.fr,TRUE
Russellmysterious@yahoo.co.id,TRUE
Russellpoised@web.de,TRUE
Russellprickly@yahoo.ca,TRUE
Russelltasty@rocketmail.com,TRUE
Ruthenthusiastic@laposte.net,TRUE
Ruthsmoggy@ig.com.br,TRUE
rutrum@yahoo.com,TRUE
rwrji7yf4o,FALSE
Ryan,FALSE
Ryan,FALSE
Ryanaggressive@yahoo.com,TRUE
Ryanannoying@earthlink.net,TRUE
Ryanashamed@yahoo.co.in,TRUE
Ryandistinct@laposte.net,TRUE
Ryandistinct@optonline.net,TRUE
Ryanfaithful@rediffmail.com,TRUE
Ryanfamous@home.nl,TRUE
Ryanfine@terra.com.br,TRUE
Ryanfrightened@live.it,TRUE
Ryanhilarious@yahoo.fr,TRUE
Ryanopen@sfr.fr,TRUE
Ryansparkling@ig.com.br,TRUE
Ryansuccessful@yahoo.com,TRUE
Ryantired@shaw.ca,TRUE
s.w.org,FALSE
s.ytimg.com,FALSE
s0.wp.com,FALSE
s3.amazonaws.com,FALSE
s3-eu-west-1.amazonaws.com,FALSE
s6dnbiaefa,FALSE
s7.addthis.com,FALSE
s7b6hleowv,FALSE
s94j8hrim4,FALSE
Sabrina,FALSE
Sabrinaalert@gmx.net,TRUE
Sabrinablue-eyed@virgilio.it,TRUE
Sabrinaembarrassed@hotmail.co.uk,TRUE
Sabrinaenchanting@sfr.fr,TRUE
Sabrinarepulsive@web.de,TRUE
Sabrinaselfish@t-online.de,TRUE
sagittis.duis.gravida@icloud.net,TRUE
sagittis.nullam@outlook.edu,TRUE
sagittis.placerat@aol.couk,TRUE
sagittis.semper.nam@icloud.org,TRUE
salesforce.com,FALSE
Sam,FALSE
Sam,FALSE
Sam,FALSE
Samanthaadorable@rocketmail.com,TRUE
Samanthaadventurous@att.net,TRUE
Samanthafine@optusnet.com.au,TRUE
Samanthafriendly@googlemail.com,TRUE
Samanthapleasant@mail.ru,TRUE
Samanthapowerful@yahoo.co.uk,TRUE
Samanthasleepy@rocketmail.com,TRUE
Samanthasore@yahoo.co.in,TRUE
Samanthaterrible@alice.it,TRUE
samsung.com,FALSE
Samuelannoyed@yahoo.in,TRUE
Samuelfriendly@comcast.net,TRUE
Samuelnaughty@mail.com,TRUE
Samuelsilly@yahoo.com,TRUE
Sandrabewildered@bellsouth.net,TRUE
Sandracurious@bellsouth.net,TRUE
Sandrahelpless@msn.com,TRUE
Sandrajolly@yahoo.com.sg,TRUE
Sandraquaint@yahoo.it,TRUE
Sandraweary@yahoo.com.sg,TRUE
saoxntrvr0,FALSE
sapien.cras.dolor@outlook.com,TRUE
sapien.gravida@icloud.org,TRUE
sapien.nunc@hotmail.net,TRUE
sapien@outlook.com,TRUE
Sarabewildered@free.fr,TRUE
Sarablue-eyed@mail.com,TRUE
Saraclever@alice.it,TRUE
Saracloudy@uol.com.br,TRUE
Sarahcautious@hotmail.co.uk,TRUE
Saraheager@att.net,TRUE
Sarahmushy@shaw.ca,TRUE
Sarahsmoggy@freenet.de,TRUE
Sarahstrange@wanadoo.fr,TRUE
Sarahsuper@live.ca,TRUE
Sarahtough@t-online.de,TRUE
Saralively@shaw.ca,TRUE
Saraugly@yahoo.co.uk,TRUE
Savana,FALSE
Savana,FALSE
Savannahdelightful@freenet.de,TRUE
Savannahdoubtful@ntlworld.com,TRUE
Savannahoutrageous@chello.nl,TRUE
Savannahoutrageous@terra.com.br,TRUE
Savannahperfect@bigpond.net.au,TRUE
Savannahspotless@bol.com.br,TRUE
Savannahupset@comcast.net,TRUE
Sawyer,FALSE
Sawyer,FALSE
scaryAdam@rocketmail.com,TRUE
scaryAdriana14@mail.ru,TRUE
scaryAlbert86@googlemail.com,TRUE
scaryAlberto@yahoo.co.id,TRUE
scaryAlexander21@hotmail.com,TRUE
scaryAutumn@tiscali.it,TRUE
scaryBenjamin26@tiscali.co.uk,TRUE
scaryBrad91@hotmail.fr,TRUE
scaryCarmen3@freenet.de,TRUE
scaryChristina16@aol.com,TRUE
scaryCraig@aim.com,TRUE
scaryDeborah35@facebook.com,TRUE
scaryDesiree14@club-internet.fr,TRUE
scaryEugene@sfr.fr,TRUE
scaryEugene74@googlemail.com,TRUE
scaryGabriel@chello.nl,TRUE
scaryJoanna23@uol.com.br,TRUE
scaryKate28@hotmail.com,TRUE
scaryKellie50@centurytel.net,TRUE
scaryKenneth@ntlworld.com,TRUE
scaryKeri@shaw.ca,TRUE
scaryKrystle@yahoo.co.jp,TRUE
scaryKyle85@yahoo.com,TRUE
scaryLucas@googlemail.com,TRUE
scaryLuis11@planet.nl,TRUE
scaryMarc@bigpond.com,TRUE
scaryMitchell44@centurytel.net,TRUE
scaryRaquel@hotmail.com,TRUE
scarySabrina92@mac.com,TRUE
scaryShana@laposte.net,TRUE
scarySheena@live.ca,TRUE
scaryVirginia@uol.com.br,TRUE
scaryWilliam37@gmail.com,TRUE
scelerisque.dui@yahoo.org,TRUE
scelerisque.lorem.ipsum@protonmail.net,TRUE
scelerisque.mollis@yahoo.couk,TRUE
scelerisque.neque@hotmail.edu,TRUE
scelerisque.sed.sapien@google.edu,TRUE
schema.org,FALSE
science.sciencemag.org,FALSE
sciencedaily.com,FALSE
sciencedirect.com,FALSE
sciencemag.org,FALSE
scoop.it,FALSE
Scott,FALSE
Scott,FALSE
Scottcrazy@live.com,TRUE
Scottgood@blueyonder.co.uk,TRUE
Scottsmoggy@aol.com,TRUE
Scottwrong@live.fr,TRUE
scratch.mit.edu,FALSE
scribd.com,FALSE
Seancloudy@t-online.de,TRUE
Seanhandsome@blueyonder.co.uk,TRUE
Seanlovely@aol.com,TRUE
Seanuptight@uol.com.br,TRUE
search.google.com,FALSE
searchengineland.com,FALSE
secure.gravatar.com,FALSE
sed.diam.lorem@yahoo.ca,TRUE
sed.diam@icloud.com,TRUE
sed.dictum@hotmail.com,TRUE
sed.dolor@aol.couk,TRUE
sed.dolor@protonmail.couk,TRUE
sed.eget@icloud.net,TRUE
sed.et.libero@hotmail.org,TRUE
sed.et@aol.net,TRUE
sed.facilisis@protonmail.couk,TRUE
sed.hendrerit.a@hotmail.couk,TRUE
sed.hendrerit@outlook.com,TRUE
sed.leo.cras@outlook.org,TRUE
sed.libero.proin@protonmail.org,TRUE
sed.libero@hotmail.org,TRUE
sed.malesuada@google.org,TRUE
sed.nunc@hotmail.couk,TRUE
sed.orci.lobortis@aol.ca,TRUE
sed.orci@aol.com,TRUE
sed.orci@icloud.org,TRUE
sed.pede@hotmail.org,TRUE
sed.pharetra@google.com,TRUE
sed.pharetra@icloud.net,TRUE
sed.tortor.integer@icloud.edu,TRUE
sed@hotmail.com,TRUE
sed@hotmail.net,TRUE
selfishAllen@charter.net,TRUE
selfishAmber@yahoo.co.in,TRUE
selfishAmy0@hotmail.it,TRUE
selfishApril53@shaw.ca,TRUE
selfishArthur@windstream.net,TRUE
selfishBobby6@yandex.ru,TRUE
selfishBrittany@yahoo.it,TRUE
selfishCatherine@sympatico.ca,TRUE
selfishClaire71@yahoo.es,TRUE
selfishDana@rambler.ru,TRUE
selfishDarren@yahoo.co.uk,TRUE
selfishDeanna@earthlink.net,TRUE
selfishDustin43@verizon.net,TRUE
selfishEric3@tiscali.co.uk,TRUE
selfishErica67@sfr.fr,TRUE
selfishLogan89@hotmail.com,TRUE
selfishMaurice@gmx.net,TRUE
selfishMelissa@aliceadsl.fr,TRUE
selfishMonica17@live.it,TRUE
selfishRachel@live.nl,TRUE
selfishRandy37@bellsouth.net,TRUE
selfishRobin47@yahoo.ca,TRUE
selfishRoger@laposte.net,TRUE
selfishRyan63@yahoo.ca,TRUE
selfishTrisha28@hotmail.es,TRUE
sellfy.com,FALSE
sem.consequat@aol.ca,TRUE
sem.consequat@icloud.org,TRUE
sem.magna@icloud.org,TRUE
sem.mollis.dui@icloud.edu,TRUE
sem.nulla@protonmail.com,TRUE
sem.pellentesque@protonmail.org,TRUE
sem@google.org,TRUE
sem@hotmail.ca,TRUE
sem@icloud.edu,TRUE
semper.auctor@aol.ca,TRUE
semper.dui.lectus@icloud.com,TRUE
semper.dui.lectus@yahoo.ca,TRUE
semper.nam@protonmail.net,TRUE
semper.rutrum.fusce@icloud.edu,TRUE
semper.rutrum@icloud.org,TRUE
semper@hotmail.net,TRUE
sendspace.com,FALSE
Sergioenthusiastic@aliceadsl.fr,TRUE
Sergiofierce@mac.com,TRUE
Sergiofrail@comcast.net,TRUE
Sergiomotionless@yahoo.co.in,TRUE
Sergiosplendid@laposte.net,TRUE
Sergiotender@gmail.com,TRUE
Sergiothoughtful@gmx.de,TRUE
Sergioupset@qq.com,TRUE
seroundtable.com,FALSE
services.google.com,FALSE
Sethdistinct@windstream.net,TRUE
Sethsleepy@rediffmail.com,TRUE
Sethterrible@gmx.net,TRUE
Sethuptight@live.ca,TRUE
Sethwandering@yahoo.it,TRUE
sfexaminer.com,FALSE
sfgate.com,FALSE
Shanaclear@facebook.com,TRUE
Shanadefiant@bol.com.br,TRUE
Shanadifferent@yahoo.it,TRUE
Shanafaithful@yahoo.com.mx,TRUE
Shanafragile@yahoo.ca,TRUE
Shanaitchy@telenet.be,TRUE
Shanaopen@bluewin.ch,TRUE
Shanapoor@yahoo.ca,TRUE
Shanashiny@rediffmail.com,TRUE
Shanebeautiful@yahoo.in,TRUE
Shanebetter@comcast.net,TRUE
Shanedisturbed@sfr.fr,TRUE
Shanemotionless@yahoo.com.sg,TRUE
Shaneselfish@facebook.com,TRUE
Shaneunsightly@virgilio.it,TRUE
Shanevivacious@tiscali.co.uk,TRUE
Shannaadorable@laposte.net,TRUE
Shannafancy@bellsouth.net,TRUE
Shannagifted@frontiernet.net,TRUE
Shannahungry@skynet.be,TRUE
Shannapleasant@ig.com.br,TRUE
Shannasmoggy@virgilio.it,TRUE
Shannaworried@me.com,TRUE
Shannonfrightened@charter.net,TRUE
Shannoninnocent@live.com.au,TRUE
Shannonsmiling@optusnet.com.au,TRUE
shareasale.com,FALSE
Sharondetermined@gmail.com,TRUE
Sharondifferent@comcast.net,TRUE
Sharondifficult@yahoo.co.jp,TRUE
Sharondisgusted@mac.com,TRUE
Sharonelegant@live.fr,TRUE
Sharonputrid@live.ca,TRUE
Sharonselfish@mail.com,TRUE
Sharonvictorious@freenet.de,TRUE
Shaunannoying@bol.com.br,TRUE
Shaunarrogant@aim.com,TRUE
Shaundetermined@bluewin.ch,TRUE
Shaunfaithful@yahoo.com.mx,TRUE
Shaunjoyous@uol.com.br,TRUE
Shaunmagnificent@arcor.de,TRUE
Shaunwrong@live.nl,TRUE
Shawnaannoyed@yahoo.com.sg,TRUE
Shawnacombative@free.fr,TRUE
Shawnadisgusted@centurytel.net,TRUE
Shawnafaithful@frontiernet.net,TRUE
Shawnagrotesque@sympatico.ca,TRUE
Shawnavast@aol.com,TRUE
Shawnavivacious@me.com,TRUE
Shawnclumsy@gmail.com,TRUE
Shawndizzy@hotmail.co.uk,TRUE
Shawnmysterious@mail.ru,TRUE
Shawnobnoxious@hotmail.es,TRUE
Shawnoutstanding@aol.com,TRUE
Shawnrich@hotmail.com,TRUE
Sheenaagreeable@hotmail.de,TRUE
Sheenaclear@bigpond.net.au,TRUE
Sheenaodd@yahoo.com.ar,TRUE
Sheenaperfect@yahoo.de,TRUE
Sheenathoughtless@charter.net,TRUE
Sheilaamused@mail.ru,TRUE
Sheilacrazy@facebook.com,TRUE
Sheilaenergetic@optonline.net,TRUE
Sheilaenthusiastic@ymail.com,TRUE
Sheilaexcited@web.de,TRUE
Sheilanice@yahoo.com.au,TRUE
Sheilasparkling@arcor.de,TRUE
Sheilatense@sfr.fr,TRUE
shinyBlake@yahoo.co.uk,TRUE
shinyBobby40@hotmail.it,TRUE
shinyBrenda85@cox.net,TRUE
shinyBrooke33@hotmail.de,TRUE
shinyCarmen@orange.fr,TRUE
shinyCarolyn0@sympatico.ca,TRUE
shinyCassandra87@yahoo.ca,TRUE
shinyChristopher@outlook.com,TRUE
shinyDominique@web.de,TRUE
shinyEbony84@gmail.com,TRUE
shinyGabriel@yahoo.de,TRUE
shinyHeather23@facebook.com,TRUE
shinyHenry87@facebook.com,TRUE
shinyJerome@sfr.fr,TRUE
shinyJorge@tiscali.co.uk,TRUE
shinyJustin@yahoo.fr,TRUE
shinyJustin89@wanadoo.fr,TRUE
shinyKari@frontiernet.net,TRUE
shinyKenneth@blueyonder.co.uk,TRUE
shinyKristine60@gmail.com,TRUE
shinyKrystal94@frontiernet.net,TRUE
shinyMindy@hotmail.es,TRUE
shinyNathan@bol.com.br,TRUE
shinyPhilip65@optonline.net,TRUE
shinyRebecca@tiscali.it,TRUE
shinyRonnie12@mail.com,TRUE
shinyRose4@optusnet.com.au,TRUE
shinySarah@frontiernet.net,TRUE
shinySean48@outlook.com,TRUE
shinyShana@comcast.net,TRUE
shinyStacey@blueyonder.co.uk,TRUE
shinyStacy@mac.com,TRUE
shinyTammy@home.nl,TRUE
shinyTerrance40@live.com.au,TRUE
shopify.com,FALSE
shutterstock.com,FALSE
shyAlexis@gmx.net,TRUE
shyBethany@yahoo.co.id,TRUE
shyCarmen@freenet.de,TRUE
shyCarolyn38@t-online.de,TRUE
shyCorey57@cox.net,TRUE
shyDevon74@googlemail.com,TRUE
shyDiana25@att.net,TRUE
shyEvelyn@yahoo.co.uk,TRUE
shyGlenn62@bol.com.br,TRUE
shyJacqueline55@home.nl,TRUE
shyJesse@shaw.ca,TRUE
shyJoanna32@live.ca,TRUE
shyKatrina@hetnet.nl,TRUE
shyKeri@freenet.de,TRUE
shyKristin@windstream.net,TRUE
shyMichelle@yahoo.com.au,TRUE
shyMitchell@googlemail.com,TRUE
shyRachel28@t-online.de,TRUE
shyRichard3@rocketmail.com,TRUE
shyRussell90@msn.com,TRUE
shyScott96@hotmail.it,TRUE
shyShana@free.fr,TRUE
shySharon@hotmail.es,TRUE
shyStacey25@mail.ru,TRUE
shyTanya@yahoo.fr,TRUE
shyTeresa@bol.com.br,TRUE
shyYolanda@bellsouth.net,TRUE
Sienna,FALSE
Sierraclever@chello.nl,TRUE
Sierracourageous@bigpond.com,TRUE
Sierracrazy@hotmail.it,TRUE
Sierralazy@earthlink.net,TRUE
Sierrastupid@ymail.com,TRUE
Sierraugly@att.net,TRUE
sillyAshley@yahoo.com.au,TRUE
sillyAustin@live.nl,TRUE
sillyBrad@club-internet.fr,TRUE
sillyBryan37@rocketmail.com,TRUE
sillyCarlos70@charter.net,TRUE
sillyChristy@tin.it,TRUE
sillyCraig@live.it,TRUE
sillyDane@tiscali.it,TRUE
sillyErin@mail.com,TRUE
sillyJodi15@yahoo.in,TRUE
sillyJonathon18@qq.com,TRUE
sillyJulia27@yahoo.com.ar,TRUE
sillyKatie@blueyonder.co.uk,TRUE
sillyLatasha30@ymail.com,TRUE
sillyMargaret@bigpond.com,TRUE
sillyMark@ntlworld.com,TRUE
sillyMichelle89@sbcglobal.net,TRUE
sillyMiguel@yahoo.co.uk,TRUE
sillyMonica71@laposte.net,TRUE
sillyRafael30@yahoo.co.id,TRUE
sillyRaquel6@rocketmail.com,TRUE
sillyRuth64@live.co.uk,TRUE
sillySamuel43@hetnet.nl,TRUE
sillyShana@yahoo.es,TRUE
sillySheena3@live.ca,TRUE
sillySheila43@planet.nl,TRUE
sillyTaryn@mail.ru,TRUE
sillyTristan@yahoo.de,TRUE
sillyVincent@cox.net,TRUE
sit.amet.consectetuer@google.edu,TRUE
sit.amet.dapibus@google.org,TRUE
sit.amet.nulla@protonmail.com,TRUE
sit.amet@google.net,TRUE
sit@google.net,TRUE
siteground.com,FALSE
sites.google.com,FALSE
sketchfab.com,FALSE
skfb.ly,FALSE
skillshare.com,FALSE
skype.com,FALSE
slack.com,FALSE
slashgear.com,FALSE
slate.com,FALSE
sleepyAlberto@yahoo.com.br,TRUE
sleepyAlex@hotmail.es,TRUE
sleepyAutumn@frontiernet.net,TRUE
sleepyBenjamin@live.com,TRUE
sleepyBrendan@web.de,TRUE
sleepyBrendan96@qq.com,TRUE
sleepyCalvin54@yahoo.it,TRUE
sleepyChristian@charter.net,TRUE
sleepyChristy@yahoo.co.jp,TRUE
sleepyCory@planet.nl,TRUE
sleepyCurtis45@virgilio.it,TRUE
sleepyEddie@sympatico.ca,TRUE
sleepyEduardo@libero.it,TRUE
sleepyJeremy@sfr.fr,TRUE
sleepyJermaine@live.com.au,TRUE
sleepyJermaine44@optonline.net,TRUE
sleepyJillian@yahoo.com.br,TRUE
sleepyJonathan35@rocketmail.com,TRUE
sleepyJose69@aim.com,TRUE
sleepyKari95@googlemail.com,TRUE
sleepyKate40@facebook.com,TRUE
sleepyLuke27@qq.com,TRUE
sleepyLuke93@yahoo.com.sg,TRUE
sleepyRaul@voila.fr,TRUE
sleepyRobin96@att.net,TRUE
sleepyRoger3@aol.com,TRUE
sleepyRosa60@yahoo.com.br,TRUE
sleepyShana@hotmail.de,TRUE
sleepyShawna@zonnet.nl,TRUE
sleepyShawna86@sfr.fr,TRUE
sleepyTabitha@arcor.de,TRUE
sleepyTammy@hotmail.fr,TRUE
sleepyTina@aol.com,TRUE
sleepyTracy36@mac.com,TRUE
slideshare.net,FALSE
smashingmagazine.com,FALSE
smashwords.com,FALSE
s-media-cache-ak0.pinimg.com,FALSE
smile.amazon.com,FALSE
smilingAnthony80@live.com,TRUE
smilingCassandra@bigpond.com,TRUE
smilingClaudia91@planet.nl,TRUE
smilingDonald92@googlemail.com,TRUE
smilingEbony@yahoo.co.in,TRUE
smilingGlenn@free.fr,TRUE
smilingGregory@sbcglobal.net,TRUE
smilingHaley99@hotmail.es,TRUE
smilingJacqueline65@gmail.com,TRUE
smilingJerome33@live.it,TRUE
smilingJerry@yahoo.fr,TRUE
smilingJulie@yahoo.fr,TRUE
smilingKatelyn@live.nl,TRUE
smilingLauren9@frontiernet.net,TRUE
smilingLuis@yahoo.it,TRUE
smilingMaggie82@sbcglobal.net,TRUE
smilingMelanie32@ymail.com,TRUE
smilingNicolas@yahoo.com.ar,TRUE
smilingRachael16@club-internet.fr,TRUE
smilingRachel@hotmail.co.uk,TRUE
smilingRichard@club-internet.fr,TRUE
smilingRoberto@qq.com,TRUE
smilingSabrina@libero.it,TRUE
smilingStefanie@windstream.net,TRUE
smilingWalter@bluewin.ch,TRUE
Smith,FALSE
smithsonianmag.com,FALSE
smoggyAmelia29@skynet.be,TRUE
smoggyAnn76@yahoo.ca,TRUE
smoggyAudrey3@blueyonder.co.uk,TRUE
smoggyBarbara@telenet.be,TRUE
smoggyCarly@hotmail.fr,TRUE
smoggyElizabeth82@neuf.fr,TRUE
smoggyGloria@tiscali.co.uk,TRUE
smoggyJorge@live.ca,TRUE
smoggyJorge@wanadoo.fr,TRUE
smoggyKaren29@planet.nl,TRUE
smoggyKelsey@virgilio.it,TRUE
smoggyKyle2@bigpond.com,TRUE
smoggyLouis@yahoo.com.br,TRUE
smoggyMathew@t-online.de,TRUE
smoggyMichele3@yahoo.com.sg,TRUE
smoggyPaula39@home.nl,TRUE
smoggyPriscilla@yahoo.de,TRUE
smoggyRachel@t-online.de,TRUE
smoggyRobert18@live.com,TRUE
smoggySharon24@voila.fr,TRUE
smoggySierra91@bol.com.br,TRUE
smoggyTaylor29@centurytel.net,TRUE
smoggyTerrance@neuf.fr,TRUE
smugmug.com,FALSE
snapchat.com,FALSE
snip.ly,FALSE
snopes.com,FALSE
socialmediatoday.com,FALSE
sociis.natoque@google.edu,TRUE
sociis.natoque@icloud.org,TRUE
sociosqu.ad.litora@aol.org,TRUE
sodales.at@outlook.net,TRUE
sodales.purus@outlook.org,TRUE
Sofia,FALSE
Sofia,FALSE
Sofia,FALSE
sollicitudin@outlook.net,TRUE
songkick.com,FALSE
sony.net,FALSE
Sophiabreakable@uol.com.br,TRUE
Sophiacalm@verizon.net,TRUE
Sophiaelegant@hotmail.co.uk,TRUE
Sophiaexcited@yahoo.it,TRUE
Sophiafamous@hotmail.de,TRUE
Sophiatense@shaw.ca,TRUE
sophos.com,FALSE
soreAaron@bellsouth.net,TRUE
soreBrianna@planet.nl,TRUE
soreClaire@terra.com.br,TRUE
soreDavid53@yahoo.it,TRUE
soreErica@voila.fr,TRUE
soreJermaine@planet.nl,TRUE
soreJermaine@ymail.com,TRUE
soreJorge43@zonnet.nl,TRUE
soreJoshua56@yahoo.co.uk,TRUE
soreLeah36@live.it,TRUE
soreMarc@telenet.be,TRUE
soreNaomi@skynet.be,TRUE
soreOscar@telenet.be,TRUE
soreRenee@cox.net,TRUE
soreRonald69@tiscali.co.uk,TRUE
soreSavannah38@arcor.de,TRUE
soreShaun38@uol.com.br,TRUE
soreTerry@outlook.com,TRUE
soreTodd@wanadoo.fr,TRUE
soreTyrone86@yahoo.co.jp,TRUE
soreVanessa@ymail.com,TRUE
soreWillie@yahoo.es,TRUE
soundcloud.com,FALSE
sourceforge.net,FALSE
space.com,FALSE
sparklingAllen@yahoo.fr,TRUE
sparklingAngelica15@gmail.com,TRUE
sparklingAnna25@yahoo.es,TRUE
sparklingAnne11@hetnet.nl,TRUE
sparklingAshley@juno.com,TRUE
sparklingBarbara@sympatico.ca,TRUE
sparklingCassie97@mail.com,TRUE
sparklingCharlotte39@home.nl,TRUE
sparklingDeanna83@hotmail.fr,TRUE
sparklingErnest59@club-internet.fr,TRUE
sparklingGeorge@ymail.com,TRUE
sparklingGerald55@live.nl,TRUE
sparklingJames73@yahoo.in,TRUE
sparklingKaitlin@free.fr,TRUE
sparklingKathleen@laposte.net,TRUE
sparklingKeith@cox.net,TRUE
sparklingMeagan46@mac.com,TRUE
sparklingPamela@uol.com.br,TRUE
sparklingRaymond@live.nl,TRUE
sparklingRebekah@wanadoo.fr,TRUE
sparklingRebekah4@me.com,TRUE
sparklingRodney0@ig.com.br,TRUE
sparklingRuben91@tiscali.co.uk,TRUE
sparklingRussell7@yahoo.com.sg,TRUE
sparklingTonya@gmx.de,TRUE
speakerdeck.com,FALSE
spectrum.ieee.org,FALSE
Spencer,FALSE
Spencer,FALSE
Spencer,FALSE
Spenceradorable@optusnet.com.au,TRUE
Spencercomfortable@centurytel.net,TRUE
Spencercomfortable@yahoo.com.br,TRUE
Spencergifted@arcor.de,TRUE
Spencernaughty@sympatico.ca,TRUE
Spencershy@yahoo.it,TRUE
spiegel.de,FALSE
Spike,FALSE
Spike,FALSE
splendidAbby@juno.com,TRUE
splendidAdrienne@hetnet.nl,TRUE
splendidAshlee@live.ca,TRUE
splendidCandace@mac.com,TRUE
splendidCarla@skynet.be,TRUE
splendidCarmen@wanadoo.fr,TRUE
splendidCarmen2@aol.com,TRUE
splendidCasey@live.fr,TRUE
splendidCharles@mac.com,TRUE
splendidCynthia76@aliceadsl.fr,TRUE
splendidDanny@freenet.de,TRUE
splendidDesiree@yahoo.de,TRUE
splendidDonna@zonnet.nl,TRUE
splendidGabriel@yahoo.com.mx,TRUE
splendidHeidi44@qq.com,TRUE
splendidJacob26@terra.com.br,TRUE
splendidJohn33@mail.com,TRUE
splendidJohnathan@att.net,TRUE
splendidJose@bellsouth.net,TRUE
splendidKellie56@tiscali.co.uk,TRUE
splendidKendra@arcor.de,TRUE
splendidKevin@earthlink.net,TRUE
splendidOmar@hotmail.es,TRUE
splendidRachel@bol.com.br,TRUE
splendidRebecca43@live.com.au,TRUE
splendidRonnie2@planet.nl,TRUE
splendidRuth93@telenet.be,TRUE
splendidSean17@optonline.net,TRUE
splendidTiffany@qq.com,TRUE
spotify.com,FALSE
spotlessCalvin92@rambler.ru,TRUE
spotlessCarrie@hotmail.co.uk,TRUE
spotlessEric@uol.com.br,TRUE
spotlessErika@centurytel.net,TRUE
spotlessGerald27@optusnet.com.au,TRUE
spotlessHilary36@free.fr,TRUE
spotlessHillary@hetnet.nl,TRUE
spotlessKaitlin@live.co.uk,TRUE
spotlessKarl@qq.com,TRUE
spotlessKimberly@optonline.net,TRUE
spotlessKristy23@outlook.com,TRUE
spotlessLacey@live.com,TRUE
spotlessMaria62@yahoo.com,TRUE
spotlessMartha2@mac.com,TRUE
spotlessMeagan@live.it,TRUE
spotlessMorgan30@yahoo.com.ar,TRUE
spotlessNatalie50@comcast.net,TRUE
spotlessNikki43@yahoo.com,TRUE
spotlessRandy@hotmail.co.uk,TRUE
spotlessRicky@yahoo.com.ar,TRUE
spotlessRoy46@web.de,TRUE
spotlessSheila29@live.com,TRUE
spotlessStacy27@free.fr,TRUE
spotlessVanessa@att.net,TRUE
spotlessVictoria@arcor.de,TRUE
spreaker.com,FALSE
springer.com,FALSE
sproutsocial.com,FALSE
squarespace.com,FALSE
squareup.com,FALSE
sr2vphei9n,FALSE
ssl.google-analytics.com,FALSE
ssl.gstatic.com,FALSE
Staceyaggressive@yahoo.co.in,TRUE
Staceybloody@yahoo.com.sg,TRUE
Staceyblue-eyed@juno.com,TRUE
Staceyclean@live.fr,TRUE
Staceydifferent@earthlink.net,TRUE
Staceyfierce@googlemail.com,TRUE
Staceyhilarious@wanadoo.fr,TRUE
Staceyprickly@zonnet.nl,TRUE
Staceyuninterested@charter.net,TRUE
stackoverflow.com,FALSE
Stacydistinct@aim.com,TRUE
Stacydizzy@bluewin.ch,TRUE
Stacyfrail@yahoo.com.au,TRUE
Stacystrange@juno.com,TRUE
Stacyworried@optusnet.com.au,TRUE
stadt-bremerhaven.de,FALSE
startnext.com,FALSE
starwars.com,FALSE
static.googleusercontent.com,FALSE
static.wixstatic.com,FALSE
statista.com,FALSE
stats.g.doubleclick.net,FALSE
stats.wp.com,FALSE
steamcommunity.com,FALSE
steemit.com,FALSE
Stefaniebreakable@live.it,TRUE
Stefaniedangerous@cox.net,TRUE
Stefaniedistinct@wanadoo.fr,TRUE
Stefaniefair@yahoo.fr,TRUE
Stefaniefierce@virgilio.it,TRUE
Stefaniefragile@gmail.com,TRUE
Stefaniestupid@freenet.de,TRUE
Stefaniethoughtful@facebook.com,TRUE
Stefaniewrong@facebook.com,TRUE
Stefaniezany@ig.com.br,TRUE
Stephaniecooperative@bigpond.net.au,TRUE
Stephanieexcited@planet.nl,TRUE
Stephanieexuberant@yahoo.co.id,TRUE
Stephaniegrieving@yahoo.it,TRUE
Stephanieupset@alice.it,TRUE
Stephaniewild@yahoo.com,TRUE
Stephencautious@live.fr,TRUE
Stephendrab@hotmail.fr,TRUE
Stephengrieving@sympatico.ca,TRUE
Stephenmysterious@hotmail.co.uk,TRUE
Stephenthankful@optonline.net,TRUE
Steveglamorous@facebook.com,TRUE
Stevegleaming@tin.it,TRUE
Steven,FALSE
Stevenbrainy@wanadoo.fr,TRUE
Stevenclean@ymail.com,TRUE
Stevengentle@aliceadsl.fr,TRUE
Stevenlight@msn.com,TRUE
Stevens,FALSE
Stevens,FALSE
Stevensplendid@aol.com,TRUE
Steventhoughtful@yahoo.de,TRUE
Steveterrible@live.fr,TRUE
Stewart,FALSE
stitcher.com,FALSE
stjude.org,FALSE
stock.adobe.com,FALSE
stocktwits.com,FALSE
storage.googleapis.com,FALSE
store.google.com,FALSE
store.steampowered.com,FALSE
storify.com,FALSE
stormyAbigail@live.com.au,TRUE
stormyAlexander@rocketmail.com,TRUE
stormyArthur@optonline.net,TRUE
stormyAshleigh@outlook.com,TRUE
stormyAshleigh50@bellsouth.net,TRUE
stormyBlake24@sympatico.ca,TRUE
stormyBrianna@sbcglobal.net,TRUE
stormyBrianna@yahoo.com.au,TRUE
stormyCarly97@virgilio.it,TRUE
stormyClaire@live.ca,TRUE
stormyClinton@yahoo.co.jp,TRUE
stormyCynthia@tin.it,TRUE
stormyDane@msn.com,TRUE
